,Title,date,flag
50,https://philadelphia.craigslist.org/tix/d/philadelphia-4-flyers-vs-coyotes/7029230790.html,2019-11-29 00:00:00,0
51,https://philadelphia.craigslist.org/tix/d/philadelphia-da-baby-concert-on-saturday/7029229925.html,2019-11-29 00:00:00,0
52,https://philadelphia.craigslist.org/tix/d/philadelphia-1-flyers-vs-coyotes-ticket/7029233426.html,2019-11-29 00:00:00,0
53,https://philadelphia.craigslist.org/tix/d/philadelphia-4-tickets-ealges-vs-giants/7029205779.html,2019-11-29 00:00:00,0
54,https://philadelphia.craigslist.org/tix/d/flourtown-lift-ticket-vermont/7026988370.html,2019-11-25 00:00:00,0
55,https://philadelphia.craigslist.org/tix/d/bensalem-4-philadelphia-eagles-vs/7029204113.html,2019-11-29 00:00:00,0
56,https://philadelphia.craigslist.org/tix/d/philadelphia-looking-for-2-alex-tickets/7029269219.html,2019-11-29 00:00:00,0
57,https://philadelphia.craigslist.org/tix/d/philadelphia-2-tickets-eagles-vs-giants/7027866764.html,2019-11-26 00:00:00,0
58,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-seahawks-2-tickets/7018461335.html,2019-11-12 00:00:00,0
59,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs-ny/7029261718.html,2019-11-29 00:00:00,0
60,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7021803002.html,2019-11-17 00:00:00,0
61,https://philadelphia.craigslist.org/tix/d/philadelphia-madonna-madame-tour-pit/7029290081.html,2019-11-29 00:00:00,0
62,https://philadelphia.craigslist.org/tix/d/fort-washington-8-sesame-place-one-day/7022951474.html,2019-11-29 00:00:00,0
63,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs-new/7016430685.html,2019-11-08 00:00:00,0
64,https://philadelphia.craigslist.org/tix/d/pittsburgh-eagles-vs-seahawks-russel/7021947400.html,2019-11-17 00:00:00,0
65,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-patriots-tickets/7020701158.html,2019-11-15 00:00:00,0
66,https://philadelphia.craigslist.org/tix/d/philadelphia-2-eagles-vs-seahawks/7020871174.html,2019-11-15 00:00:00,0
67,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7029255714.html,2019-11-29 00:00:00,0
68,https://philadelphia.craigslist.org/tix/d/philadelphia-4-penn-state-indiana/7016118530.html,2019-11-08 00:00:00,0
69,https://philadelphia.craigslist.org/tix/d/philadelphia-2-or-4-eagles-vs-new-york/7021159061.html,2019-11-24 00:00:00,0
70,https://philadelphia.craigslist.org/tix/d/philadelphia-4-flyers-vs-buffalo-sabres/7018484219.html,2019-11-28 00:00:00,0
71,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7028563962.html,2019-11-28 00:00:00,0
72,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs-ny/7028587223.html,2019-11-28 00:00:00,0
73,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7028587229.html,2019-11-28 00:00:00,0
74,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-vs-bucks-christmas/7028591567.html,2019-11-28 00:00:00,0
75,https://philadelphia.craigslist.org/tix/d/philadelphia-4-flyers-arizona-sec-210/7028625910.html,2019-11-28 00:00:00,0
