Title,depth,download_timeout,download_slot,download_latency,date
https://philadelphia.craigslist.org/ctd/d/thorndale-2010-honda-pilot-4wd-4dr-ex/7029521845.html,1,180.0,philadelphia.craigslist.org,0.1557919979095459,2019-11-30
https://philadelphia.craigslist.org/ctd/d/thorndale-2010-chevrolet-traverse-awd/7029521893.html,1,180.0,philadelphia.craigslist.org,0.15579485893249512,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-2008-volvo-s60-25t/7029523747.html,1,180.0,philadelphia.craigslist.org,0.15576648712158203,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-2015-chevrolet-express-3500/7029524307.html,1,180.0,philadelphia.craigslist.org,0.15179800987243652,2019-11-30
https://philadelphia.craigslist.org/ctd/d/sale-2016-toyota-corolla-fwd/7029527814.html,1,180.0,philadelphia.craigslist.org,0.15179443359375,2019-11-30
https://philadelphia.craigslist.org/ctd/d/philadelphia-2012-ford-econoline-wagon/7029496204.html,2,180.0,philadelphia.craigslist.org,0.13974738121032715,2019-11-30
https://philadelphia.craigslist.org/cto/d/feasterville-trevose-2011-lexus-es-350/7029528370.html,1,180.0,philadelphia.craigslist.org,0.1398146152496338,2019-11-30
https://philadelphia.craigslist.org/ctd/d/sale-2016-mercedes-benz-class-awd/7029528805.html,1,180.0,philadelphia.craigslist.org,0.13981366157531738,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-06-ford-cargo-van-250-3k/7029469950.html,2,180.0,philadelphia.craigslist.org,0.14380574226379395,2019-11-30
https://philadelphia.craigslist.org/ctd/d/morrisville-2017-ford-150-f-xl-4x4-4dr/7029470550.html,2,180.0,philadelphia.craigslist.org,0.14382100105285645,2019-11-30
https://philadelphia.craigslist.org/ctd/d/morrisville-2012-jeep-wrangler-rubicon/7029470699.html,2,180.0,philadelphia.craigslist.org,0.14780139923095703,2019-11-30
https://philadelphia.craigslist.org/ctd/d/morrisville-2012-bmw-x5-xdrive35i-awd/7029470836.html,2,180.0,philadelphia.craigslist.org,0.14661526679992676,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-low-mile-fiero/7029420086.html,2,180.0,philadelphia.craigslist.org,0.11468863487243652,2019-11-30
https://philadelphia.craigslist.org/cto/d/exton-2012-chevy-captival/7029420394.html,2,180.0,philadelphia.craigslist.org,0.11469888687133789,2019-11-30
https://philadelphia.craigslist.org/cto/d/pittstown-1998-z28-convertible-ls1-6/7029469918.html,2,180.0,philadelphia.craigslist.org,0.19455575942993164,2019-11-30
https://philadelphia.craigslist.org/ctd/d/brick-2002-mercedes-benz-e-owner-well/7029419748.html,2,180.0,philadelphia.craigslist.org,0.11465978622436523,2019-11-30
https://philadelphia.craigslist.org/cto/d/woodstown-1946-ford-super-deluxe/7029320043.html,2,180.0,philadelphia.craigslist.org,0.11865806579589844,2019-11-29
https://philadelphia.craigslist.org/ctd/d/little-ferry-2013-nissan-sentra-4dr-sdn/7029323486.html,2,180.0,philadelphia.craigslist.org,0.1266481876373291,2019-11-29
https://philadelphia.craigslist.org/cto/d/gilbertsville-2006-prius/7029325679.html,2,180.0,philadelphia.craigslist.org,0.13063859939575195,2019-11-29
https://philadelphia.craigslist.org/cto/d/warminster-2003-honda-element-ex-awd/7029327720.html,2,180.0,philadelphia.craigslist.org,0.13189101219177246,2019-11-29
https://philadelphia.craigslist.org/ctd/d/morrisville-2004-chevrolet-chevy/7029330090.html,2,180.0,philadelphia.craigslist.org,0.15182209014892578,2019-11-29
https://philadelphia.craigslist.org/ctd/d/lodi-2014-bmw-x6-awd-4dr-xdrive50i-we/7029314694.html,2,180.0,philadelphia.craigslist.org,0.15176105499267578,2019-11-29
https://philadelphia.craigslist.org/ctd/d/little-ferry-2016-toyota-corolla-4dr/7029333078.html,2,180.0,philadelphia.craigslist.org,0.15180158615112305,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2018-challenger-rt-all/7029347672.html,2,180.0,philadelphia.craigslist.org,0.14782238006591797,2019-11-29
https://philadelphia.craigslist.org/cto/d/levittown-1992-ford-150-long-bed-for/7029349294.html,2,180.0,philadelphia.craigslist.org,0.11590933799743652,2019-11-29
https://philadelphia.craigslist.org/ctd/d/huntingdon-valley-2009-chevy-express/7029354008.html,2,180.0,philadelphia.craigslist.org,0.131758451461792,2019-11-29
https://philadelphia.craigslist.org/ctd/d/morrisville-2011-jeep-wrangler/7029348904.html,2,180.0,philadelphia.craigslist.org,0.13981080055236816,2019-11-29
https://philadelphia.craigslist.org/ctd/d/huntingdon-valley-2015-toyota-tundra-sr/7029356326.html,2,180.0,philadelphia.craigslist.org,0.11581969261169434,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2008-saab-9-3-turbo/7029374685.html,2,180.0,philadelphia.craigslist.org,0.1158149242401123,2019-11-30
https://philadelphia.craigslist.org/cto/d/blue-bell-2006-bmw-x5-44i-awd-fully/7029385433.html,2,180.0,philadelphia.craigslist.org,0.11185121536254883,2019-11-30
https://philadelphia.craigslist.org/cto/d/wilmington-2007-chrysler-k-miles/7029391711.html,2,180.0,philadelphia.craigslist.org,0.11581969261169434,2019-11-30
https://philadelphia.craigslist.org/ctd/d/newfield-2005-dodge-sprinter-wb-cargo/7029404296.html,2,180.0,philadelphia.craigslist.org,0.11183047294616699,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-2004-mercedes-benz-e320/7029409757.html,2,180.0,philadelphia.craigslist.org,0.11185097694396973,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-2009-toyota-camry/7029413186.html,2,180.0,philadelphia.craigslist.org,0.11185264587402344,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-2012-mitsubishi-lancer-se/7029412614.html,2,180.0,philadelphia.craigslist.org,0.11185073852539062,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2013-ford-mustang/7029415180.html,2,180.0,philadelphia.craigslist.org,0.12783002853393555,2019-11-30
https://philadelphia.craigslist.org/ctd/d/warrington-2002-ford-f250-xcab-4x-miles/7029416539.html,2,180.0,philadelphia.craigslist.org,0.12782883644104004,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2012-honda-accord/7029416933.html,2,180.0,philadelphia.craigslist.org,0.12383699417114258,2019-11-30
https://philadelphia.craigslist.org/ctd/d/philadelphia-2010-subaru-forester/7029417097.html,2,180.0,philadelphia.craigslist.org,0.12381935119628906,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2004-infiniti-qx56/7029417249.html,2,180.0,philadelphia.craigslist.org,0.11184978485107422,2019-11-30
https://philadelphia.craigslist.org/ctd/d/philadelphia-2009-ford-fusion-se-77k/7029417470.html,2,180.0,philadelphia.craigslist.org,0.11584639549255371,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2010-hyundai/7029417653.html,2,180.0,philadelphia.craigslist.org,0.11588025093078613,2019-11-30
https://philadelphia.craigslist.org/ctd/d/norwood-2008-kia-spectra-ex/7029417230.html,2,180.0,philadelphia.craigslist.org,0.12383389472961426,2019-11-30
https://philadelphia.craigslist.org/ctd/d/southampton-2005-ford-150-xl-regular/7029417930.html,2,180.0,philadelphia.craigslist.org,0.15180349349975586,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2008-gmc-sierra/7029418091.html,2,180.0,philadelphia.craigslist.org,0.1557924747467041,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2009-subaru-legacy/7029418486.html,2,180.0,philadelphia.craigslist.org,0.15578961372375488,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2004-honda-accord/7029418664.html,2,180.0,philadelphia.craigslist.org,0.15579438209533691,2019-11-30
https://philadelphia.craigslist.org/cto/d/philadelphia-2004-honda-civic-hybrid-5/7029313435.html,3,180.0,philadelphia.craigslist.org,0.14380741119384766,2019-11-29
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2004-lexus-rx330/7029418862.html,2,180.0,philadelphia.craigslist.org,0.13981318473815918,2019-11-30
https://philadelphia.craigslist.org/ctd/d/norwood-2008-hyundai-sonata-gls/7029419068.html,2,180.0,philadelphia.craigslist.org,0.14377212524414062,2019-11-30
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2004-lincoln-town/7029419092.html,2,180.0,philadelphia.craigslist.org,0.14378619194030762,2019-11-30
https://philadelphia.craigslist.org/ctd/d/philadelphia-2009-chevrolet-aveo-aveo5/7029250934.html,3,180.0,philadelphia.craigslist.org,0.12782764434814453,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2003-lincoln-town-car/7029255818.html,3,180.0,philadelphia.craigslist.org,0.10785222053527832,2019-11-29
https://philadelphia.craigslist.org/ctd/d/east-brunswick-2008-dodge-grand-caravan/7029251684.html,3,180.0,philadelphia.craigslist.org,0.14380836486816406,2019-11-29
https://philadelphia.craigslist.org/ctd/d/east-brunswick-2008-bmw-535i-ultimate/7029254806.html,3,180.0,philadelphia.craigslist.org,0.14783740043640137,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2003-chevrolet-venture/7029219434.html,3,180.0,philadelphia.craigslist.org,0.11587214469909668,2019-11-29
https://philadelphia.craigslist.org/ctd/d/fairless-hills-2009-toyota-sienna/7029221969.html,3,180.0,philadelphia.craigslist.org,0.11587858200073242,2019-11-29
https://philadelphia.craigslist.org/ctd/d/east-brunswick-2003-honda-civic-lx/7029220785.html,3,180.0,philadelphia.craigslist.org,0.11188364028930664,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2008-jaguar-xj8/7029193849.html,3,180.0,philadelphia.craigslist.org,0.11986398696899414,2019-11-29
https://philadelphia.craigslist.org/cto/d/darby-2007-volkswagen-passat/7029141322.html,3,180.0,philadelphia.craigslist.org,0.12785673141479492,2019-11-29
https://philadelphia.craigslist.org/ctd/d/levittown-2007-volkswagen-passat-wagon/7029142545.html,3,180.0,philadelphia.craigslist.org,0.12387299537658691,2019-11-29
https://philadelphia.craigslist.org/cto/d/blackwood-2003-ford-f250-long-bed/7029144213.html,3,180.0,philadelphia.craigslist.org,0.12786412239074707,2019-11-29
https://philadelphia.craigslist.org/ctd/d/levittown-2001-buick-lesabre-custom/7029145845.html,3,180.0,philadelphia.craigslist.org,0.12779879570007324,2019-11-29
https://philadelphia.craigslist.org/cto/d/garnet-valley-2004-gmc-savannah-box/7029134919.html,3,180.0,philadelphia.craigslist.org,0.11980700492858887,2019-11-29
https://philadelphia.craigslist.org/cto/d/blackwood-2003-gmc-envoy/7029135647.html,3,180.0,philadelphia.craigslist.org,0.11980605125427246,2019-11-29
https://philadelphia.craigslist.org/cto/d/blackwood-2004-ford-expedition-eddie/7029137021.html,3,180.0,philadelphia.craigslist.org,0.10786294937133789,2019-11-29
https://philadelphia.craigslist.org/ctd/d/levittown-1999-ford-f150-xlt-4x4-off/7029138278.html,3,180.0,philadelphia.craigslist.org,0.11983752250671387,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2011-nissan-altima/7029151389.html,3,180.0,philadelphia.craigslist.org,0.10386180877685547,2019-11-29
https://philadelphia.craigslist.org/ctd/d/fairless-hills-2014-toyota-prius-5dr-hb/7029138417.html,3,180.0,philadelphia.craigslist.org,0.11983966827392578,2019-11-29
https://philadelphia.craigslist.org/cto/d/hilltown-02-chevy-2500-hd-ext-cab-plow/7029138392.html,3,180.0,philadelphia.craigslist.org,0.1158437728881836,2019-11-29
https://philadelphia.craigslist.org/ctd/d/fairless-hills-2011-gmc-terrain-awd-4dr/7029138591.html,3,180.0,philadelphia.craigslist.org,0.11584091186523438,2019-11-29
https://philadelphia.craigslist.org/ctd/d/darby-2009-hyundai-elantra-se-4dr-sedan/7029151913.html,3,180.0,philadelphia.craigslist.org,0.09982991218566895,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2017-lexus-es-300h-sedan-4d/7029157451.html,3,180.0,philadelphia.craigslist.org,0.10382533073425293,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2005-mercury-mountaineer/7029150448.html,3,180.0,philadelphia.craigslist.org,0.1557908058166504,2019-11-29
